,Date of Purchase,Purchaser Name,Denomination
3566,27-Oct-20,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3567,27-Oct-20,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3568,27-Oct-20,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3569,27-Oct-20,MEGHA ENGINEERING AND INFRASTRUCTURES LI MITED,10000000
3570,27-Oct-20,PENGUIN TRADING & AGENCIES LIMITED,10000000
3571,27-Oct-20,PENGUIN TRADING & AGENCIES LIMITED,10000000
3572,27-Oct-20,PENGUIN TRADING & AGENCIES LIMITED,10000000
3573,27-Oct-20,PENGUIN TRADING & AGENCIES LIMITED,10000000
3574,27-Oct-20,PENGUIN TRADING & AGENCIES LIMITED,10000000
3575,27-Oct-20,UTKARSH SFATIK LIMITED,1000000
3576,27-Oct-20,UTKARSH SFATIK LIMITED,1000000
3577,27-Oct-20,UTKARSH SFATIK LIMITED,1000000
3578,27-Oct-20,UTKARSH SFATIK LIMITED,1000000
3579,27-Oct-20,UTKARSH SFATIK LIMITED,1000000
3580,27-Oct-20,UTKARSH SFATIK LIMITED,1000000
3581,27-Oct-20,UTKARSH SFATIK LIMITED,1000000
3582,27-Oct-20,UTKARSH SFATIK LIMITED,1000000
3583,27-Oct-20,UTKARSH SFATIK LIMITED,1000000
3584,27-Oct-20,UTKARSH SFATIK LIMITED,1000000
3585,27-Oct-20,WELSPUN CORP LTD,10000000
3586,27-Oct-20,WELSPUN CORP LTD,10000000
3587,27-Oct-20,WELSPUN CORP LTD,10000000
3588,27-Oct-20,WELSPUN CORP LTD,10000000
3589,27-Oct-20,WELSPUN CORP LTD,10000000
3590,27-Oct-20,WELSPUN CORP LTD,10000000
3591,27-Oct-20,WELSPUN CORP LTD,10000000
3592,28-Oct-20,BAJAJ AUTO LTD,10000000
3593,28-Oct-20,BAJAJ AUTO LTD,10000000
3594,28-Oct-20,BAJAJ AUTO LTD,10000000
3595,28-Oct-20,INDIA GLYCOLS LTD,100000
3596,28-Oct-20,INDIA GLYCOLS LTD,100000
3597,28-Oct-20,INDIA GLYCOLS LTD,100000
3598,28-Oct-20,INDIA GLYCOLS LTD,100000
3599,28-Oct-20,INDIA GLYCOLS LTD,1000000
3600,28-Oct-20,INDIA GLYCOLS LTD,1000000
3601,28-Oct-20,INDIA GLYCOLS LTD,1000000
3602,28-Oct-20,INDIA GLYCOLS LTD,1000000
3603,28-Oct-20,INDIA GLYCOLS LTD,100000
3604,28-Oct-20,INDIA GLYCOLS LTD,1000000
3605,28-Oct-20,INDIA GLYCOLS LTD,10000000
3606,28-Oct-20,INDIA GLYCOLS LTD,100000
3607,28-Oct-20,INDIA GLYCOLS LTD,1000000
3608,28-Oct-20,INDIA GLYCOLS LTD,100000
3609,28-Oct-20,INDIA GLYCOLS LTD,1000000
3610,28-Oct-20,INDIA GLYCOLS LTD,1000000
3611,28-Oct-20,INDIA GLYCOLS LTD,100000
3612,28-Oct-20,INDIA GLYCOLS LTD,1000000
3613,28-Oct-20,INDIA GLYCOLS LTD,100000
3614,4-Jan-21,CRESCENT POWER LTD,10000000
3615,4-Jan-21,CRESCENT POWER LTD,10000000
3616,4-Jan-21,CRESCENT POWER LTD,10000000
3617,4-Jan-21,CRESCENT POWER LTD,10000000
3618,4-Jan-21,CRESCENT POWER LTD,10000000
3619,4-Jan-21,HALDIA ENERGY LIMITED,10000000
3620,4-Jan-21,HALDIA ENERGY LIMITED,10000000
3621,4-Jan-21,HALDIA ENERGY LIMITED,10000000
3622,4-Jan-21,HALDIA ENERGY LIMITED,10000000
3623,4-Jan-21,HALDIA ENERGY LIMITED,10000000
3624,4-Jan-21,HALDIA ENERGY LIMITED,10000000
3625,4-Jan-21,HALDIA ENERGY LIMITED,10000000
3626,4-Jan-21,HALDIA ENERGY LIMITED,10000000
3627,4-Jan-21,HALDIA ENERGY LIMITED,10000000
3628,4-Jan-21,HALDIA ENERGY LIMITED,10000000
3629,4-Jan-21,HALDIA ENERGY LIMITED,10000000
3630,4-Jan-21,HALDIA ENERGY LIMITED,10000000
