S.No.,"Date of
Encashment",Name of the Political Party,Denomination
19295,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19296,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19297,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19298,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19299,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19300,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19301,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19302,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19303,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19304,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19305,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19306,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19307,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19308,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19309,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19310,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19311,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19312,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19313,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19314,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19315,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19316,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19317,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19318,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19319,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19320,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19321,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19322,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19323,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19324,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19325,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19326,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19327,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19328,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19329,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19330,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19331,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19332,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19333,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19334,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19335,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19336,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19337,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19338,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19339,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19340,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19341,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19342,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19343,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19344,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19345,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19346,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19347,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19348,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19349,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19350,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19351,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19352,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19353,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19354,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19355,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19356,23-Nov-23,BHARTIYA JANTA PARTY,10000000
19357,24-Nov-23,BHARTIYA JANTA PARTY,1000000
19358,24-Nov-23,BHARTIYA JANTA PARTY,1000000
19359,24-Nov-23,BHARTIYA JANTA PARTY,10000000
19360,24-Nov-23,BHARTIYA JANTA PARTY,10000000
19361,24-Nov-23,BHARTIYA JANTA PARTY,1000000
19362,24-Nov-23,BHARTIYA JANTA PARTY,1000000
19363,24-Nov-23,BHARTIYA JANTA PARTY,10000000
19364,24-Nov-23,BHARTIYA JANTA PARTY,1000000
19365,24-Nov-23,BHARTIYA JANTA PARTY,10000000
19366,24-Nov-23,BHARTIYA JANTA PARTY,10000000
19367,24-Nov-23,BHARTIYA JANTA PARTY,10000000
19368,24-Nov-23,BHARTIYA JANTA PARTY,10000000
19369,24-Nov-23,BHARTIYA JANTA PARTY,10000000
19370,24-Nov-23,BHARTIYA JANTA PARTY,10000000
19371,24-Nov-23,BHARTIYA JANTA PARTY,10000000
19372,24-Nov-23,BHARTIYA JANTA PARTY,1000000
19373,24-Nov-23,BHARTIYA JANTA PARTY,10000000
19374,24-Nov-23,BHARTIYA JANTA PARTY,1000000
19375,24-Nov-23,BHARTIYA JANTA PARTY,10000000
19376,24-Nov-23,BHARTIYA JANTA PARTY,1000000
19377,24-Nov-23,BHARTIYA JANTA PARTY,1000000
19378,24-Nov-23,BHARTIYA JANTA PARTY,10000000
19379,24-Nov-23,BHARTIYA JANTA PARTY,1000000
19380,24-Nov-23,BHARTIYA JANTA PARTY,10000
19381,24-Nov-23,BIJU JANATA DAL,10000000
19382,24-Nov-23,BIJU JANATA DAL,10000000
19383,24-Nov-23,BIJU JANATA DAL,10000000
19384,24-Nov-23,BIJU JANATA DAL,10000000
19385,24-Nov-23,BIJU JANATA DAL,10000000
19386,24-Nov-23,BIJU JANATA DAL,10000000
19387,24-Nov-23,BIJU JANATA DAL,10000000
19388,24-Nov-23,BIJU JANATA DAL,10000000
19389,24-Nov-23,BIJU JANATA DAL,10000000
19390,24-Nov-23,BIJU JANATA DAL,10000000
19391,24-Nov-23,BIJU JANATA DAL,10000000
19392,24-Nov-23,BIJU JANATA DAL,10000000
19393,24-Nov-23,BIJU JANATA DAL,10000000
19394,24-Nov-23,BIJU JANATA DAL,10000000
19395,24-Nov-23,BIJU JANATA DAL,10000000
19396,24-Nov-23,BIJU JANATA DAL,10000000
19397,24-Nov-23,BIJU JANATA DAL,10000000
19398,24-Nov-23,BIJU JANATA DAL,10000000
19399,24-Nov-23,BIJU JANATA DAL,10000000
19400,24-Nov-23,BIJU JANATA DAL,10000000
19401,24-Nov-23,BIJU JANATA DAL,10000000
19402,24-Nov-23,BIJU JANATA DAL,10000000
19403,24-Nov-23,BIJU JANATA DAL,10000000
19404,24-Nov-23,BIJU JANATA DAL,10000000
19405,24-Nov-23,BIJU JANATA DAL,10000000
19406,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19407,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19408,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19409,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19410,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19411,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19412,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19413,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19414,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19415,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19416,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19417,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19418,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19419,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19420,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19421,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19422,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19423,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19424,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19425,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19426,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19427,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19428,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19429,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19430,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19431,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19432,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19433,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19434,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19435,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19436,24-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19437,24-Nov-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19438,24-Nov-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19439,24-Nov-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19440,24-Nov-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19441,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,10000000
19442,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,10000000
19443,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,10000000
19444,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,10000000
19445,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,1000000
19446,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,1000000
19447,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,10000000
19448,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,1000000
19449,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,1000000
19450,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,1000000
19451,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,100000
19452,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,1000000
19453,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,1000000
19454,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,100000
19455,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,100000
19456,28-Nov-23,ALL INDIA TRINAMOOL CONGRESS,10000000
19457,28-Nov-23,BHARTIYA JANTA PARTY,10000000
19458,28-Nov-23,BHARTIYA JANTA PARTY,10000000
19459,28-Nov-23,BHARTIYA JANTA PARTY,10000000
19460,28-Nov-23,BHARTIYA JANTA PARTY,10000000
19461,28-Nov-23,BHARTIYA JANTA PARTY,10000000
19462,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19463,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19464,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19465,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19466,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19467,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19468,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19469,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19470,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19471,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19472,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19473,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19474,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19475,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19476,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19477,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19478,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19479,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19480,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19481,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19482,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19483,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19484,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19485,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19486,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19487,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19488,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19489,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19490,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19491,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19492,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19493,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19494,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19495,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19496,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19497,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19498,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19499,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19500,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19501,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19502,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19503,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19504,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19505,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19506,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19507,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19508,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",1000000
19509,28-Nov-23,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
19510,28-Nov-23,TELUGU DESAM PARTY,1000000
19511,1-Dec-23,BHARTIYA JANTA PARTY,1000000
19512,1-Dec-23,BHARTIYA JANTA PARTY,1000000
19513,1-Dec-23,BHARTIYA JANTA PARTY,1000000
19514,1-Dec-23,BHARTIYA JANTA PARTY,10000000
19515,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19516,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19517,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19518,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19519,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19520,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19521,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19522,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19523,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19524,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19525,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19526,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19527,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19528,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19529,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19530,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19531,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19532,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19533,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19534,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19535,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19536,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19537,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19538,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19539,2-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19540,4-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19541,4-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19542,4-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19543,4-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19544,4-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19545,4-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19546,4-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19547,4-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19548,4-Dec-23,YSR CONGRESS PARTY (YUVAJANA SRAMIKA R,10000000
19549,8-Jan-24,TELUGU DESAM PARTY,10000000
19550,8-Jan-24,TELUGU DESAM PARTY,10000000
19551,8-Jan-24,TELUGU DESAM PARTY,10000000
19552,8-Jan-24,TELUGU DESAM PARTY,1000000
19553,8-Jan-24,TELUGU DESAM PARTY,10000000
19554,8-Jan-24,TELUGU DESAM PARTY,10000000
19555,8-Jan-24,TELUGU DESAM PARTY,10000000
19556,8-Jan-24,TELUGU DESAM PARTY,1000000
19557,8-Jan-24,TELUGU DESAM PARTY,10000000
19558,8-Jan-24,TELUGU DESAM PARTY,10000000
19559,8-Jan-24,TELUGU DESAM PARTY,10000000
19560,8-Jan-24,TELUGU DESAM PARTY,10000000
19561,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19562,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19563,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19564,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19565,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19566,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19567,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19568,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19569,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19570,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19571,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19572,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19573,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19574,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19575,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19576,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19577,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19578,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19579,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19580,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19581,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19582,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19583,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19584,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19585,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19586,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19587,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19588,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19589,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19590,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19591,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19592,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19593,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19594,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19595,10-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19596,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19597,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19598,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19599,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19600,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19601,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19602,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19603,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19604,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19605,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19606,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19607,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19608,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19609,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19610,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19611,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19612,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19613,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19614,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19615,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19616,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19617,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19618,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19619,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19620,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19621,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19622,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19623,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19624,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19625,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19626,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19627,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
19628,11-Jan-24,ALL INDIA TRINAMOOL CONGRESS,10000000
